id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip
4967379252545917,NsgQdaGjb,2510788170,淡淡茶香里_151,#佳木斯一体育馆发生坍塌#就这么背压下去了？,,,,佳木斯一体育馆发生坍塌,0,0,5,2023-11-12 22:22,nova7Pro你在焦点在,,,,江苏
4967378909660113,NsgPEEx2h,1278186812,天圣168,佳木斯体育馆坍塌事件，还有5个问题要调查清楚！O网页链接,,,,,0,0,1,2023-11-12 22:21,nova11系列敢拍敢出色,,,,湖北
4967343327544724,NsfUgvEJ6,2010999701,营养师张淋琳,成年人如何饮奶？专家达成共识2#张淋琳健康超话#　　行业需强化多元化产品创新　　提升成年人乳品摄入量，乳品行业应强化多元化创新产品的供给能力。　　随着成年人对乳品营养组成及其对健康影响的高度关注，加工新技术的不断涌现，乳品营养价值由传统的“直接呈现”逐渐向“主动调整”趋势过渡，以更好地满足成年人对于高蛋白、低乳糖、低脂乳品的需求。　　《共识》指出，大量科学研究对乳成分的分离方法与营养健康作用进行了深入挖掘与论证，乳铁蛋白、乳脂肪球膜、母乳低聚糖等功能组分的富集、分离与制造，已成为提高乳品营养价值的可行方式。　　此外，针对乳中核心营养组分的调整，乳蛋白、乳脂质、乳糖的重组转化技术体系革新正在进行中，未来或将实现乳源组分从含量增减到分子定向改造的技术跨越。　　同时，利用奶牛的生物学机能，通过饲养、饲喂调控，强化其某些特定营养素和生物活性成分的生物强化技术日趋成熟，例如，通过调整饲料成分，提高牛乳中共轭亚油酸和二十二碳六烯酸（DHA）含量；通过控制奶牛泌乳期的光照强度，提高牛乳中褪黑素含量等。　　今年，我国功能型乳品的市场规模约270亿美元，占乳品市场的40%左右。以精准营养为导向，开发功效成分明确、临床证据充足的功能型乳品已成为科学研究与产品开发的热点。　　《共识》提出，成年人群体年龄跨度大，营养需求与健康诉求在不同性别、年龄及生理阶段的成年人群体中存在很大差异。　　因此，针对中老年人、更年期妇女、健身人群等典型群体，挖掘靶点清晰、功效显著的功效成分，精准设计产品配方，从营养构成、风味口感、质构特征等角度优化工艺方案。　　并完成高质量人群功效评价，构建“活性组分挖掘—精准配方设计—临床效果验证”的完整证据链，创制功效成分确定、作用靶点清晰、健康效应明确的功能型乳品，可以更好地满足成年人个性化的营养需求。　　《共识》同时指出，伴随产品创新与营养升级，乳品消费呈现多元化特征。以乳为载体与其他食物进行组合，成为拓展乳品消费新场景，提升乳品摄入水平的有效手段。　　多方联动加强科普教育　　《共识》指出，乳品营养健康知识的科学普及是推动优质产品走向消费者的重要途径。　　当前我国居民营养意识不断提高，健康诉求日益多元，需要行业学（协）会、媒体、专家学者、企业等应多方联动，指导乳品合理选择，倡导通过多形式与多品类进行乳品消费，并持续培养终身不断乳的饮食习惯，从而提升我国居民乳品摄入水平。　　专家指出，《共识》是我国成人营养的现状和未来发展的指导性文件，不仅为乳品作为成人营养健康改善提出方向性建议，也为乳品行业的发展与创新提出了独特见解，进而促进乳品消费，提升居民健康水平，全面推动中国乳业的高质量产业发展。#身体健康#养生冬季养生健康养生营养#健康营养##健康生活##健康科普##佳木斯体育馆坍塌11人被采取强制措施##吴艳妮说我真抢跑了又怎么了#,,,,"张淋琳健康超话,身体健康,健康营养,健康生活,健康科普,佳木斯体育馆坍塌11人被采取强制措施,吴艳妮说我真抢跑了又怎么了",2,0,5,2023-11-12 20:00,微博网页版,"['https://wx1.sinaimg.cn/large/77dd6b95ly1hjq2he5rvjj20b407e74g.jpg', 'https://wx1.sinaimg.cn/large/77dd6b95ly1hjq2he5n5mj20b406r3yq.jpg', 'https://wx3.sinaimg.cn/large/77dd6b95ly1hjq2he5vw1j20b409iwef.jpg']",,,陕西
4967335776223551,NsfI5q71R,2606243004,福建消防,【遇建筑物坍塌该怎么办？】#佳木斯一体育馆坍塌事故最新情况##佳木斯坍塌体育馆3人遇难#建筑物坍塌事故前兆不明显，允许人员逃生的时间极短。万一遭遇建筑物坍塌该怎么办？如何有效避难？蓝朋友的这份提示请收好，希望用不到，但一定要知道！L中国消防的微博视频,,,,"佳木斯一体育馆坍塌事故最新情况,佳木斯坍塌体育馆3人遇难",4,3,14,2023-11-12 19:30,微博视频号,,"http://f.video.weibocdn.com/o0/BGHFoHEylx07VEFJuV7W01041200lkW80E010.mp4?label=mp4_720p&template=720x1268.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1705390369&ssig=lbt7uEuavK&KID=unistore,video",,
4967326123560371,NsfsweWdl,5820964437,橘子聊世界,发布了头条文章：《一年半内连发三起建筑物坍塌事故，佳木斯你怎么了！原因分析！》#佳木斯坍塌体育馆3人遇难##佳木斯体育馆坍塌11人被采取强制措施#佳木斯存在严重的安全漏洞！O一年半内连发三起建筑物坍塌事故，佳木斯你怎么了！原因分析！,http://t.cn/A6WTQX3y,,,"佳木斯坍塌体育馆3人遇难,佳木斯体育馆坍塌11人被采取强制措施",0,0,0,2023-11-12 18:51,微博 weibo.com,,,,四川
4967321159076568,NsfkvC5eg,1713600997,溜达的鱼儿303121310,2023年11月6日，黑龙江佳木斯桦南县悦城体育俱乐部发生部分坍塌事故。从图片看整个屋顶坍塌，一般即使不让人钢结构屋面，设计荷载0.3-0.5KN/m2。当天的大雪看照片也不厚，据说百平米4吨，换算一下0.4KN/m2。如果没有质量问题也不至于坍塌。屋顶整体坍塌，大概率是由于屋面梁和柱端的连接结构断裂导致的。不是预埋件有问题，就是连接工艺没做好。也可能是连接部位防腐没做好，使用过程中没有维护检查，连接部位锈蚀导致承载力下降，但具体原因还在看调查组最终的报告。#体育馆坍塌事故11人被采取强制措施##谁承建了5年就垮的体育馆#,,,,"体育馆坍塌事故11人被采取强制措施,谁承建了5年就垮的体育馆",0,0,3,2023-11-12 18:31,荣耀 Play4 5G,"['https://wx3.sinaimg.cn/large/662379e5gy1hjsi2evgnyj20p00p0wi4.jpg', 'https://wx4.sinaimg.cn/large/662379e5gy1hjsi2f9jsfj20ku0rs7ab.jpg']",,,天津
4967035769983628,Ns7UcFTcg,7573634595,阿z的精神病日常,#佳木斯一体育馆发生坍塌#回顾了一下之前齐齐哈尔体育馆事件的脉络，七月份成立调查组现在还没出事故原因分析报告，也不知还能否看到后续，毕竟大家都默认是珍珠岩的问题了……另外，由此引发的彻查工作，也并没有发现佳木斯体育馆的问题，一个落成才几年的建筑，短时间内出现如此严重的问题，排查时竟没有发现，所以排查工作是在干嘛呢？得，又得开始新一轮的排查活动了吧……想起B太大连的经历，这群人不会就进去看了下楼顶有没有堆东西就走了吧？虽然但是，我还真信,,,,佳木斯一体育馆发生坍塌,0,0,0,2023-11-11 23:37,iPhone客户端,,,,四川
4967034400277593,Ns7S01adj,6354403135,我们活着却也死去,#佳木斯体育馆坍塌11人被采取强制措施#到底要用多少孩子的生命才能让政府部门好好管理工程质量呐？东北发展不起来不是没有原因的,,,,佳木斯体育馆坍塌11人被采取强制措施,0,0,3,2023-11-11 23:32,HUAWEI Mate 50,,,,辽宁
4967021184025789,Ns7wGgTi5,1736410565,NicoleGPT,#佳木斯一体育馆坍塌事故最新情况##佳木斯体育馆坍塌事故最新情况#我现在有理由怀疑黑龙江所有体育馆都有这种坍塌的风险，因为坍塌的体育馆也太密了。短短几个月已经两起，第一次死亡10多人第二次死亡3人。这次无辜受害的三个初中生，两个14岁，一个15岁都是爱打篮球的。一个身高1.9米两个身高1.8米。东北当地多数都是独生子女。。。这些家庭等于天都塌了。体育馆有坍塌的风险是板上钉钉的事情，我都能想象的出来，这些体育馆是怎么盖出来的？首先招标的时候不透明，然后层层转包吃回扣，验收的时候走过场不合格，监管缺位，维护的时候继续形式主义。这样的体育馆不塌，都是运气好。我建议东北官场现在可以开通一个自首渠道，让这些人又蠢又坏的老不死官僚抓紧时间自首，争取能够亡羊补牢宽大处理，及时为这些高危建筑物加固。#Nicole看世界#,,,,"佳木斯一体育馆坍塌事故最新情况,佳木斯体育馆坍塌事故最新情况,Nicole看世界",2,3,10,2023-11-11 22:39,iPad客户端,,,,北京
4967014572232802,Ns7m19mQW,3236878190,平凡就对了,出现意外都不想看到，但出现了如何去面对。实事求是的去处理就好了，干吗要首先压制受害者！佳木斯体育馆坍塌，死了三个孩子，令人悲痛，家属更是悲怆万分。其中一个孩子的母亲愤恨的说出：即便离婚，断绝兄妹姐弟关系，也要替孩子讨回公道！说明受到来自某些方面的压力。特别不明白，这么大的事情明摆着，瞒也瞒不住。何不大鸣大放的、认认真真的、依照法律程序展开调查，给逝者的家人一个公平合理的说法？虽说失子之痛过天之大，但大家也一定会面对现实，等待事实真相。何必，以各种借口压制已是万分悲痛的父母亲呢？始作俑者，其无后乎？当领导的，设身处地的想想，若是你，会怎么办呢？,,,,,0,0,2,2023-11-11 22:13,HUAWEI Mate 20,,,,江苏
4967013294541770,Ns7jXj3wm,1727694845,市井随拍,最近爆出来的三件大事，陆家嘴毒土地，中山二院致癌，佳木斯体育馆坍塌，我们从中都能发现一个共同事实，监管部门的缺失和失责。我相信这些地方必然有贪污腐败，否则他们不会欺瞒至今，才使事件曝光，至于监管者是不是知晓会造成严重后果，那就只有他们自己心知肚明了。所以权力缺乏监督，监管者失责，对社会造成的影响是灾难性的。不信你就看银监部门和银行机构以及许家印，以及无数个地产公司与银行，中间会牵扯出无数桩贪污腐败，这直接导致数以万亿的损失和无数个家庭的灾难。某银行的行长可以贪污9.7亿，你说全国贪污腐败造成的财产损失到底有多大，足以管中窥豹。#动画还原佳木斯体育馆坍塌事件##中山二院致癌事件三大疑问##陆家嘴公司买到毒地索赔100亿元#,,,,"动画还原佳木斯体育馆坍塌事件,中山二院致癌事件三大疑问,陆家嘴公司买到毒地索赔100亿元",2,2,46,2023-11-11 22:08,HUAWEI P50E,,,,湖南
4967012052763008,Ns7hXbAME,3191106110,车报导,法治：贵州省农村信用社联合社原理事长马林波涉嫌受贿罪被逮捕。国家税务总局青海省税务局二级巡视员王凯被开除党籍和公职。非法收受9.795亿余元，中信银行原行长孙德顺一审被判死缓。佳木斯体育馆坍塌11人被采取强制措施。湖北襄阳一家医院被举报“贩卖出生证明”新进展：已有7名嫌疑人被采取刑事强制措施。,,,,,0,0,0,2023-11-11 22:03,iPhone 8 Plus,,,,浙江
4967009329086521,Ns7dyC7ON,1602139313,用户1602139313,央广网：三问佳木斯体育馆坍塌事故！O央广网：三问佳木斯体育馆坍塌事故！,,,,,0,0,0,2023-11-11 21:52,分享按钮,,,,上海
4975646207903613,NvJU0xa5D,7398549276,二线城市副主任,黑龙江近万人参会通报问责情况，省委书记：汲取教训、反思整改据《黑龙江日报》报道，12月4日，省委省政府召开全省安全生产警示教育大会，通报近期发生的安全生产事故调查和追责问责情况，对全省安全生产工作进行再安排再部署。公开报道显示，今年7月23日，齐齐哈尔市第三十四中学体育馆发生屋顶坍塌事故，造成该校女子排球队11名师生遇难。11月6日晚，黑龙江省佳木斯市桦南县悦城体育馆发生屋顶坍塌，造成3人遇难。,,,,,0,0,1,2023-12-05 17:52,微博网页版,,,,安徽
4965591683695875,Nrwl2fvsT,6886125090,想要去lvy,#佳木斯成立体育馆坍塌事故调查组#又是体育馆坍塌,,,,佳木斯成立体育馆坍塌事故调查组,0,0,0,2023-11-07 23:59,小米11 青春版,,,,浙江
4965590404169740,NrwiYhuJS,6451870542,阿峤亲亲,#佳木斯坍塌体育馆3人遇难#悲剧怎么又重演了,,,,佳木斯坍塌体育馆3人遇难,0,0,0,2023-11-07 23:54,K30 至尊纪念版,,,,四川
4965590209922557,NrwiEFDjf,5587382201,临沂日报,【#动画还原佳木斯体育馆坍塌事件#】2023年11月6日19时20分左右，佳木斯市桦南县悦城体育馆发生部分坍塌，事故发生时，现场共有7人，其中3人自行脱险，1人轻伤，3人遇难。涉事场馆2018年7月竣工，2020年7月通过验收。坍塌部分为单层建筑，面积675平方米，屋顶结构形式为H型变截面钢梁结构。悦城体育俱乐部负责人等已被警方控制，佳木斯市、桦南县两级纪检监察机关第一时间介入，成立调查组开展调查。L看看新闻KNEWS的微博视频via新华日报,,,,动画还原佳木斯体育馆坍塌事件,0,0,1,2023-11-07 23:53,微博视频号,,"http://f.video.weibocdn.com/o0/XzjtQPmUlx089ZwuJ6B20104120099it0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1705390455&ssig=6SHYXYyTPs&KID=unistore,video",,
4965590188167048,NrwiCygCA,2649744643,龙岩消防,福吉说消防建筑物坍塌具有突发性强、人员逃生难、救援难度大等特点，严重威胁群众生命财产安全。遇到建筑坍塌该如何自救？这份建筑坍塌避难自救指南，请学习！#佳木斯一体育馆坍塌事故最新情况#,,,,佳木斯一体育馆坍塌事故最新情况,1,2,2,2023-11-07 23:53,iPhone客户端,['https://wx4.sinaimg.cn/large/9defe503gy1hjmz9nucu6j20zk60onpd.jpg'],,,
4965588869057920,NrwguC0nu,6083245339,贵溪发布,#桦南体育馆刚验收3年为何突然坍塌#【#四问桦南体育馆坍塌事件#：投资方有何背景，安全监管是否到位】距离黑龙江齐齐哈尔市第三十四中学体育馆坍塌事故不过百余天，11月6日，佳木斯桦南县一体育馆又轰然坍塌，3名相约打篮球的初中生的生命永远停留在这个大雪的傍晚。事发前数小时，当地刚升级发布暴雪红色预警信号。有建筑领域专家指出，此次事故可能与暴雪有关，与人和管理也“一定有关”。据了解，发生事故的建筑2020年7月通过验收，距今仅3年多，事发地所在的悦城广场也曾多次接受当地安全生产检查，但还是没能避免此次事故发生。并不老旧的体育馆为何会突然坍塌？涉事体育馆在做什么生意？涉事项目投资建设方有何背景？当地的安全监管是否到位？南都、N视频记者梳理了事故中的四大疑点。O四问桦南体育馆坍塌事件：投资方有何背景，安全监管是否到位,,,,"桦南体育馆刚验收3年为何突然坍塌,四问桦南体育馆坍塌事件",0,1,1,2023-11-07 23:48,HUAWEI P40 5G,,,,
4965588185649792,NrwfonHLG,3213104515,许是56,#佳木斯坍塌体育馆3人遇难#还是彻查一下吧！,,,,佳木斯坍塌体育馆3人遇难,0,0,0,2023-11-07 23:45,nova7Pro你在焦点在,,,,江苏
4965587950765242,Nrwf13d4C,3191106110,车报导,2023年11月6日19时40分左右，佳木斯市桦南县悦城健身体育馆发生部分坍塌，11月7日0时35分，事故现场完成救援。事故发生时，现场共有7人，其中3人自行脱险，1人轻伤，3人遇难。发生该事故的场馆隶属于桦南县新阳光健身俱乐部，俱乐部负责人已被警方控制。事故原因正在进一步调查。11月6日，人力资源社会保障部部长王晓萍表示，今年以来，我国就业形势总体改善，保持基本稳定。1-9月，全国城镇新增就业1022万人，完成全年目标任务的85%。9月末城镇调查失业率为5%，低于2019年同期水平。北京市已于11月6日零时点火试运行，启动供暖。据了解，北京市将于11月7日零时正式供暖。按照规定，从7日零时起，北京市市民家中的起居室及卧室内的室温不低于18℃才算达标。,,,,,0,0,0,2023-11-07 23:44,iPhone 8 Plus,,,,浙江
